# z (Å)	Density (normalized)
-4.820315420627596659e-02 7.869083921103114596e-03
5.071561223268508112e-01 1.793840082363408125e-02
1.062515398859977589e+00 1.814162994665875078e-02
1.617874675393104367e+00 1.829323495161605875e-02
2.173233951926230922e+00 1.830565087874618663e-02
2.728593228459358144e+00 1.827297738629848900e-02
3.283952504992484478e+00 1.824095736369974602e-02
3.839311781525611700e+00 1.840040400684450281e-02
4.394671058058738033e+00 1.825010594158511801e-02
4.950030334591865255e+00 1.810438216526836369e-02
5.505389611124991589e+00 1.823442266521019262e-02
6.060748887658118811e+00 1.847882038871898752e-02
6.616108164191245145e+00 1.846967181083363288e-02
7.171467440724372366e+00 1.798806453215456500e-02
7.726826717257498700e+00 1.835858193651143666e-02
8.282185993790626810e+00 1.822592755717382038e-02
8.837545270323751367e+00 1.836054234605832836e-02
9.392904546856879477e+00 1.828670025312653658e-02
9.948263823390005811e+00 1.820566999185619164e-02
1.050362309992313214e+01 1.835270070787087954e-02
1.105898237645626025e+01 1.813770912756504025e-02
1.161434165298938659e+01 1.818345201699175795e-02
1.216970092952251292e+01 1.826121492901733312e-02
1.272506020605564103e+01 1.836119581590728300e-02
1.328041948258876559e+01 1.832394803451690979e-02
1.383577875912189370e+01 1.820697693155415645e-02
1.439113803565502003e+01 1.818410548684070913e-02
1.494649731218814637e+01 1.838079991137589811e-02
1.550185658872127448e+01 1.836707704454786788e-02
1.605721586525439903e+01 1.822984837626748580e-02
1.661257514178752714e+01 1.842981015004750353e-02
1.716793441832065525e+01 1.825990798931936832e-02
1.772329369485377981e+01 1.835466111741768450e-02
1.827865297138690792e+01 1.826709615765797698e-02
1.883401224792003603e+01 1.814881811499719985e-02
1.938937152445316059e+01 1.829127454206927114e-02
1.994473080098628515e+01 1.824226430339761021e-02
2.050009007751941681e+01 1.828604678327752295e-02
2.105544935405254137e+01 1.837687909228223268e-02
2.161080863058566592e+01 1.832982926315743569e-02
2.216616790711879759e+01 1.835923540636036355e-02
2.272152718365192214e+01 1.805145110750318305e-02
2.327688646018504670e+01 1.829258148176706247e-02
2.383224573671817836e+01 1.846771140128671343e-02
2.438760501325130292e+01 1.817822425820024221e-02
2.494296428978442748e+01 1.822592755717376486e-02
2.549832356631755559e+01 1.834681947923035364e-02
2.605368284285068370e+01 1.813705565771603009e-02
2.660904211938380826e+01 1.825990798931936832e-02
2.716440139591693637e+01 1.845660241385461281e-02
2.771976067245006448e+01 1.827755167524112295e-02
2.827511994898318903e+01 1.831022516768893507e-02
2.883047922551631359e+01 1.829192801191810783e-02
2.938583850204944525e+01 1.814162994665870915e-02
2.994119777858256981e+01 1.830761128829311996e-02
3.049655705511569437e+01 1.837099786364153331e-02
3.105191633164882603e+01 1.824879900188714973e-02
3.160727560818195059e+01 1.822984837626760377e-02
3.216263488471507515e+01 1.817038262001279339e-02
3.271799416124819970e+01 1.828866066267322010e-02
3.327335343778133137e+01 1.828212596418391650e-02
3.382871271431445592e+01 1.826121492901739210e-02
3.438407199084758759e+01 1.830303699935020845e-02
3.493943126738071214e+01 1.821416509989270960e-02
3.549479054391383670e+01 1.836642357469897222e-02
3.605014982044696126e+01 1.815339240393976095e-02
3.660550909698009292e+01 1.832590844406382924e-02
3.716086837351321748e+01 1.818410548684083056e-02
3.771622765004634914e+01 1.833963131089162701e-02
3.827158692657947370e+01 1.832133415512115365e-02
3.882694620311259825e+01 1.825206635113203746e-02
3.938230547964572281e+01 1.825990798931948281e-02
3.993766475617884737e+01 1.833178967270418167e-02
4.049302403271197903e+01 1.819260059487722708e-02
4.104838330924510359e+01 1.827232391644960721e-02
4.160374258577823525e+01 1.840497829578701880e-02
4.215910186231135981e+01 1.813901606726300852e-02
4.271446113884448437e+01 1.831545292648056877e-02
4.326982041537760892e+01 1.824226430339749225e-02
4.382517969191074059e+01 1.826186839886634328e-02
4.438053896844386514e+01 1.822135326823120030e-02
4.493589824497699681e+01 1.840040400684434321e-02
4.549125752151012136e+01 1.826121492901739210e-02
4.604661679804324592e+01 1.834224519028767805e-02
4.660197607457637048e+01 1.817953119789791905e-02
4.715733535110950214e+01 1.809000582859146208e-02
4.771269462764262670e+01 1.841674075306842448e-02
4.826805390417575836e+01 1.834028478074058166e-02
4.882341318070888292e+01 1.825206635113203746e-02
4.937877245724200748e+01 1.841412687367260936e-02
4.993413173377513203e+01 1.819194712502827591e-02
5.048949101030825659e+01 1.811222380345566332e-02
5.104485028684138825e+01 1.828866066267345603e-02
5.160020956337451281e+01 1.853436532588013247e-02
5.215556883990764447e+01 1.812006544164311214e-02
5.271092811644076903e+01 1.819194712502827591e-02
5.326628739297389359e+01 1.838472073046968497e-02
5.382164666950701815e+01 1.817822425820000976e-02
5.437700594604014981e+01 1.648900469865435120e-02
5.493236522257328147e+01 3.989433427863651321e-03
