# r [Å]	g(r)	ρ(r) [particles/Å³]	n(r)
6.250000000000000000e+00 9.688275838865703093e-01 3.237869660767356272e-02 3.406580325222719097e+01
6.350000000000000533e+00 9.789844123038122792e-01 3.271814283245877419e-02 3.568942241252374004e+01
6.450000000000000178e+00 9.703760234511837890e-01 3.243044622309719516e-02 3.736606839129014190e+01
6.550000000000000711e+00 1.004531877474466706e+00 3.357195174295381224e-02 3.911876814692251259e+01
6.650000000000000355e+00 9.897949687595127832e-01 3.307943697133440553e-02 4.094288746405903368e+01
6.750000000000000000e+00 1.006384232347667940e+00 3.363385835817271630e-02 4.282488874829159187e+01
6.850000000000000533e+00 1.023627065868307540e+00 3.421012237512165849e-02 4.479634315469305506e+01
6.950000000000000178e+00 1.013843692393313400e+00 3.388315719905222317e-02 4.683326742784115737e+01
7.050000000000000711e+00 1.023288887320374041e+00 3.419882028093598758e-02 4.892959444150734782e+01
7.150000000000000355e+00 1.021704329251846843e+00 3.414586356726329736e-02 5.109439605451240141e+01
7.250000000000000000e+00 1.028318039830888431e+00 3.436689704303479143e-02 5.332620354162952481e+01
7.350000000000000533e+00 1.036773654538930778e+00 3.464948786498969063e-02 5.563732370701900720e+01
7.450000000000000178e+00 1.018409153523048172e+00 3.403573716606843325e-02 5.800037972474795112e+01
7.550000000000000711e+00 1.022110097504075776e+00 3.415942454276653384e-02 6.041076109590257204e+01
7.650000000000000355e+00 1.013078755211497706e+00 3.385759262043588902e-02 6.287917551351832657e+01
7.750000000000000000e+00 1.007364406515194766e+00 3.366661626321265643e-02 6.539466892243306972e+01
7.850000000000000533e+00 1.004600009918944936e+00 3.357422876291648456e-02 6.796513828504023991e+01
7.950000000000000178e+00 9.969957907363689031e-01 3.332009200014682954e-02 7.058826826484335015e+01
8.050000000000000711e+00 9.978696881656570206e-01 3.334929808407730012e-02 7.326932291563666411e+01
8.150000000000000355e+00 9.904678545613933016e-01 3.310192514734534852e-02 7.600868521723707261e+01
8.250000000000000000e+00 9.977549226845680019e-01 3.334546256498698708e-02 7.881619347436294731e+01
8.350000000000001421e+00 9.859272423309817235e-01 3.295017564282380629e-02 8.168568912329754994e+01
8.449999999999999289e+00 9.860776597684781652e-01 3.295520266791496233e-02 8.460765459254932352e+01
8.550000000000000711e+00 9.937619312869478971e-01 3.321201481930871613e-02 8.761162360472374644e+01
8.650000000000000355e+00 9.906567151668405069e-01 3.310823696210642847e-02 9.069360288738637621e+01
8.750000000000000000e+00 9.894357118715637611e-01 3.306743042860937898e-02 9.384082917202363205e+01
8.850000000000001421e+00 9.852672277223690767e-01 3.292811762845228307e-02 9.705200033382287472e+01
