# Time (ps)	Total H-bonds	H-bonds per water
2.350000000000000000e+03 2.773085392482105505e+00 5.041973440876555690e-04
2.400000000000000000e+03 2.879232883019624989e+00 5.234968878217499590e-04
2.450000000000000000e+03 2.792846557509415906e+00 5.077902831835301618e-04
2.500000000000000000e+03 3.093538817321669576e+00 5.624616031493944639e-04
2.550000000000000000e+03 3.120900426809340988e+00 5.674364412380619770e-04
2.600000000000000000e+03 2.819574334509372004e+00 5.126498790017040017e-04
2.650000000000000000e+03 2.657070318682727361e+00 4.831036943059504327e-04
2.700000000000000000e+03 2.792846557509415906e+00 5.077902831835301618e-04
2.750000000000000000e+03 3.093538817321669576e+00 5.624616031493944639e-04
2.800000000000000000e+03 3.120900426809340988e+00 5.674364412380619770e-04
2.850000000000000000e+03 2.819574334509372004e+00 5.126498790017040017e-04
2.900000000000000000e+03 2.657070318682727361e+00 4.831036943059504327e-04
2.950000000000000000e+03 3.014965014406993049e+00 5.481754571649078474e-04
3.000000000000000000e+03 2.901725361024240613e+00 5.275864292771346997e-04
3.050000000000000000e+03 2.619160840714688021e+00 4.762110619481251081e-04
3.100000000000000000e+03 2.844288158432210167e+00 5.171433015331291594e-04
3.150000000000000000e+03 2.994997889753905351e+00 5.445450708643464121e-04
3.200000000000000000e+03 3.014965014406993049e+00 5.481754571649078474e-04
3.250000000000000000e+03 2.619160840714688021e+00 4.762110619481251081e-04
3.300000000000000000e+03 2.844288158432210167e+00 5.171433015331291594e-04
3.350000000000000000e+03 2.994997889753905351e+00 5.445450708643464121e-04
3.400000000000000000e+03 3.201563220864505510e+00 5.821024037935464829e-04
3.450000000000000000e+03 3.410278083224306922e+00 6.200505605862376146e-04
3.500000000000000000e+03 2.736785725812226122e+00 4.975974046931319920e-04
3.550000000000000000e+03 3.067573026427242944e+00 5.577405502594987019e-04
3.600000000000000000e+03 2.758623757492919992e+00 5.015679559078036137e-04
3.650000000000000000e+03 3.201563220864505510e+00 5.821024037935464829e-04
3.700000000000000000e+03 3.410278083224306922e+00 6.200505605862376146e-04
3.750000000000000000e+03 3.407344374934487163e+00 6.195171590789976803e-04
3.800000000000000000e+03 2.736785725812226122e+00 4.975974046931319920e-04
3.850000000000000000e+03 3.067573026427242944e+00 5.577405502594987019e-04
3.900000000000000000e+03 2.758623757492919992e+00 5.015679559078036137e-04
3.950000000000000000e+03 2.712931093335969823e+00 4.932601987883582012e-04
4.000000000000000000e+03 3.312095888069743310e+00 6.021992523763169871e-04
4.050000000000000000e+03 2.867054995767844616e+00 5.212827265032444731e-04
4.100000000000000000e+03 2.679552457649835517e+00 4.871913559363337293e-04
4.150000000000000000e+03 2.712931093335969823e+00 4.932601987883582012e-04
4.200000000000000000e+03 3.312095888069743310e+00 6.021992523763169871e-04
4.250000000000000000e+03 2.867054995767844616e+00 5.212827265032444731e-04
4.300000000000000000e+03 2.679552457649835517e+00 4.871913559363337293e-04
4.350000000000000000e+03 2.968163593402158629e+00 5.396661078913015308e-04
4.400000000000000000e+03 3.348134047821331727e+00 6.087516450584239255e-04
4.450000000000000000e+03 2.776688070898265970e+00 5.048523765269574779e-04
4.500000000000000000e+03 3.003331445431995039e+00 5.460602628058172691e-04
4.550000000000000000e+03 2.906889945504705253e+00 5.285254446372191460e-04
4.600000000000000000e+03 2.968163593402158629e+00 5.396661078913015308e-04
4.650000000000000000e+03 2.776688070898265970e+00 5.048523765269574779e-04
4.700000000000000000e+03 3.003331445431995039e+00 5.460602628058172691e-04
4.750000000000000000e+03 2.906889945504705253e+00 5.285254446372191460e-04
4.800000000000000000e+03 2.765865311177823749e+00 5.028846020323316391e-04
4.850000000000000000e+03 2.782085312122950072e+00 5.058336931132636355e-04
4.900000000000000000e+03 2.983286082748298984e+00 5.424156514087816010e-04
4.950000000000000000e+03 2.655182127875573173e+00 4.827603868864678419e-04
5.000000000000000000e+03 2.765865311177823749e+00 5.028846020323316391e-04
