Time (ps)	Potential	Kinetic	Total
3210.000000	-236926.250000	37547.476562	-199378.781250
3220.000000	-236840.968750	38089.945312	-198751.031250
3230.000000	-237130.515625	37883.046875	-199247.468750
3240.000000	-236808.171875	37526.535156	-199281.640625
3250.000000	-236640.406250	37245.378906	-199395.031250
3260.000000	-237265.984375	37842.175781	-199423.812500
3270.000000	-237663.500000	37667.941406	-199995.562500
3280.000000	-237380.906250	38107.320312	-199273.593750
3290.000000	-237865.953125	37382.632812	-200483.312500
3300.000000	-236390.609375	37173.910156	-199216.703125
3310.000000	-237092.046875	37741.160156	-199350.890625
3320.000000	-237423.437500	37283.390625	-200140.046875
3330.000000	-236969.328125	37527.882812	-199441.437500
3340.000000	-237045.640625	37440.691406	-199604.953125
3350.000000	-236632.390625	36819.835938	-199812.562500
3360.000000	-236993.296875	37452.992188	-199540.312500
3370.000000	-237232.703125	37152.468750	-200080.234375
3380.000000	-237418.218750	37466.375000	-199951.843750
3390.000000	-236949.984375	37421.003906	-199528.984375
3400.000000	-237618.062500	37318.011719	-200300.046875
3410.000000	-236585.078125	37360.460938	-199224.625000
3420.000000	-236490.250000	37143.449219	-199346.796875
3430.000000	-237096.906250	37503.417969	-199593.484375
3440.000000	-236802.593750	37789.195312	-199013.406250
3450.000000	-236586.406250	37626.664062	-198959.750000
3460.000000	-236790.531250	37702.968750	-199087.562500
3470.000000	-237295.656250	37592.148438	-199703.500000
3480.000000	-236680.937500	37141.742188	-199539.187500
3490.000000	-236813.468750	37532.781250	-199280.687500
3500.000000	-237065.593750	37300.281250	-199765.312500
3510.000000	-236871.937500	37009.128906	-199862.812500
3520.000000	-238170.890625	37584.546875	-200586.343750
3530.000000	-237264.359375	37608.292969	-199656.062500
3540.000000	-236254.781250	37590.558594	-198664.218750
3550.000000	-237365.875000	37793.257812	-199572.625000
3560.000000	-237331.484375	37453.316406	-199878.171875
3570.000000	-237606.000000	37325.593750	-200280.406250
3580.000000	-236152.765625	37744.214844	-198408.546875
3590.000000	-236215.687500	36912.246094	-199303.437500
3600.000000	-236467.968750	36985.835938	-199482.125000
3610.000000	-236497.171875	36997.847656	-199499.328125
3620.000000	-236645.578125	37206.078125	-199439.500000
3630.000000	-236438.343750	37052.132812	-199386.218750
3640.000000	-237365.406250	37098.179688	-200267.218750
3650.000000	-236755.218750	37637.132812	-199118.093750
3660.000000	-237946.796875	37532.906250	-200413.890625
3670.000000	-237798.703125	37437.609375	-200361.093750
3680.000000	-236957.046875	37774.339844	-199182.703125
3690.000000	-237366.500000	38051.859375	-199314.640625
3700.000000	-237176.375000	37756.382812	-199420.000000
3710.000000	-236952.203125	38236.746094	-198715.453125
3720.000000	-237186.109375	37045.687500	-200140.421875
3730.000000	-236417.062500	37428.976562	-198988.093750
3740.000000	-236626.531250	37739.789062	-198886.750000
3750.000000	-237155.843750	37550.035156	-199605.812500
3760.000000	-237173.734375	37434.171875	-199739.562500
3770.000000	-237431.640625	37601.898438	-199829.750000
3780.000000	-237464.265625	37559.304688	-199904.968750
3790.000000	-238129.796875	37571.460938	-200558.343750
3800.000000	-236687.562500	36960.429688	-199727.125000
3810.000000	-237028.281250	36843.062500	-200185.218750
3820.000000	-236441.015625	37653.562500	-198787.453125
3830.000000	-237332.984375	37554.054688	-199778.937500
