# r (Å)	g_OO(r)
5.000000000000000278e-02 7.109783344156064231e+03
1.500000000000000222e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
3.500000000000000333e-01 0.000000000000000000e+00
4.500000000000000111e-01 0.000000000000000000e+00
5.500000000000000444e-01 0.000000000000000000e+00
6.500000000000001332e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
8.500000000000000888e-01 0.000000000000000000e+00
9.499999999999999556e-01 0.000000000000000000e+00
1.050000000000000044e+00 0.000000000000000000e+00
1.150000000000000133e+00 0.000000000000000000e+00
1.250000000000000000e+00 0.000000000000000000e+00
1.350000000000000089e+00 0.000000000000000000e+00
1.450000000000000178e+00 0.000000000000000000e+00
1.550000000000000044e+00 0.000000000000000000e+00
1.650000000000000133e+00 0.000000000000000000e+00
1.750000000000000000e+00 0.000000000000000000e+00
1.850000000000000089e+00 0.000000000000000000e+00
1.950000000000000178e+00 0.000000000000000000e+00
2.049999999999999822e+00 0.000000000000000000e+00
2.150000000000000355e+00 0.000000000000000000e+00
2.250000000000000000e+00 0.000000000000000000e+00
2.350000000000000533e+00 3.398618925605047312e-04
2.450000000000000178e+00 3.492156857869544578e-02
2.549999999999999822e+00 5.385898828731581212e-01
2.650000000000000355e+00 2.029769086443292458e+00
2.750000000000000000e+00 3.058071651476006458e+00
2.850000000000000533e+00 2.516712369363831581e+00
2.950000000000000178e+00 1.729325612887834929e+00
3.049999999999999822e+00 1.088689809247812113e+00
3.150000000000000355e+00 8.535058180011573237e-01
3.250000000000000000e+00 7.441369100208590215e-01
3.350000000000000533e+00 7.265831348040130422e-01
3.450000000000000178e+00 7.579552064642907094e-01
3.549999999999999822e+00 7.945331503667470985e-01
3.650000000000000355e+00 8.461740940388533527e-01
3.750000000000000000e+00 8.943508726466864456e-01
3.850000000000000533e+00 9.624638574976477345e-01
3.950000000000000178e+00 1.007751944790740151e+00
4.050000000000000711e+00 1.056718589000732678e+00
4.150000000000000355e+00 1.119227872313507843e+00
4.250000000000000000e+00 1.132721832663589723e+00
4.349999999999999645e+00 1.158952219230075187e+00
4.450000000000000178e+00 1.166316885444923290e+00
4.550000000000000711e+00 1.137125008741403764e+00
4.650000000000000355e+00 1.112870087111716311e+00
4.750000000000000000e+00 1.094756045254276389e+00
4.850000000000000533e+00 1.064043520280786526e+00
4.950000000000000178e+00 1.028058513554085840e+00
5.050000000000000711e+00 9.923681436496164521e-01
5.150000000000000355e+00 9.646280600314420806e-01
5.250000000000000000e+00 9.279001706650961134e-01
5.350000000000000533e+00 9.183691646797385033e-01
5.450000000000000178e+00 8.774571910609521019e-01
5.550000000000000711e+00 8.851773755203081739e-01
5.650000000000000355e+00 8.802514380989530096e-01
5.750000000000000000e+00 8.786730184345893369e-01
5.850000000000000533e+00 9.137512332512481850e-01
5.950000000000000178e+00 9.168613305057105034e-01
6.050000000000000711e+00 9.621767420000101323e-01
6.150000000000000355e+00 9.721742152985426433e-01
6.250000000000000000e+00 1.005814289718151677e+00
6.350000000000000533e+00 1.032383831380482508e+00
6.450000000000000178e+00 1.027887964976845314e+00
6.550000000000000711e+00 1.067543365112192610e+00
6.650000000000000355e+00 1.047195583032074273e+00
6.750000000000000000e+00 1.063982982312894787e+00
6.850000000000000533e+00 1.066662048932365270e+00
6.950000000000000178e+00 1.045808237644334504e+00
7.050000000000000711e+00 1.041086820540960245e+00
7.150000000000000355e+00 1.026696789242551144e+00
7.250000000000000000e+00 1.020653234399304221e+00
7.350000000000000533e+00 1.017544520841989097e+00
7.450000000000000178e+00 9.938413726537563830e-01
7.550000000000000711e+00 9.955262620497772330e-01
7.650000000000000355e+00 9.834857418043405630e-01
7.750000000000000000e+00 9.828274592682220145e-01
7.850000000000000533e+00 9.794255827919472468e-01
7.950000000000000178e+00 9.784734797248998417e-01
8.050000000000000711e+00 9.882130801116749685e-01
8.150000000000000355e+00 9.834996628307259847e-01
8.250000000000000000e+00 9.982218981966798355e-01
8.350000000000001421e+00 9.909952160206561000e-01
8.449999999999999289e+00 9.940473153888577107e-01
8.550000000000000711e+00 1.002886487564315976e+00
8.650000000000000355e+00 1.003009437152944772e+00
8.750000000000000000e+00 1.000920109146743453e+00
8.850000000000001421e+00 9.954962081705620580e-01
8.949999999999999289e+00 1.013777961459791932e+00
9.050000000000000711e+00 1.001837782610535355e+00
9.150000000000000355e+00 9.951275761881029913e-01
9.250000000000000000e+00 1.003255662140971838e+00
9.350000000000001421e+00 9.936480913400422832e-01
9.449999999999999289e+00 9.973531736492725619e-01
9.550000000000000711e+00 9.960035222000586108e-01
9.650000000000002132e+00 9.932281253215508032e-01
9.750000000000000000e+00 1.000907388234095086e+00
9.850000000000001421e+00 9.996149799796768542e-01
9.949999999999999289e+00 9.932138517962958435e-01
