# r [Å]	g(r)	ρ(r) [particles/Å³]	n(r)
6.750000000000000000e+00 9.993021924162373004e-01 3.339717308401554674e-02 4.265636864871449774e+01
6.850000000000000533e+00 1.009747584878197824e+00 3.374626326177156826e-02 4.460737166264418363e+01
6.950000000000000178e+00 9.984631203923383103e-01 3.336913088234243902e-02 4.661501994567606744e+01
7.050000000000000711e+00 1.004024459336953390e+00 3.355499357805323546e-02 4.867564052650460837e+01
7.150000000000000355e+00 1.002735902074461061e+00 3.351192935758948166e-02 5.079997333779805757e+01
7.250000000000000000e+00 1.010576614562048947e+00 3.377396984347776077e-02 5.299183607904319615e+01
7.350000000000000533e+00 1.021123108465870066e+00 3.412643888138088000e-02 5.526562020667642372e+01
7.450000000000000178e+00 1.005900815556525885e+00 3.361770233012833370e-02 5.759634396302593018e+01
7.550000000000000711e+00 1.013814881066408713e+00 3.388219431026971012e-02 5.998221789881478117e+01
7.650000000000000355e+00 1.008549171430311420e+00 3.370621169213725704e-02 6.243513672061357056e+01
7.750000000000000000e+00 1.006978003490043072e+00 3.365370248316782581e-02 6.494457639088651035e+01
7.850000000000000533e+00 1.007813751843277039e+00 3.368163360612488194e-02 6.751871696905455167e+01
7.950000000000000178e+00 1.003751304169415048e+00 3.354586459737220888e-02 7.015497123335737228e+01
8.050000000000000711e+00 1.007991746307869585e+00 3.368758226908900866e-02 7.285876539369547800e+01
8.150000000000000355e+00 1.000746403023543785e+00 3.344543931618037397e-02 7.562623786888491395e+01
8.250000000000000000e+00 1.009407998853254051e+00 3.373491412900869735e-02 7.846473738270533715e+01
8.350000000000001421e+00 9.957863097713532952e-01 3.327967054862095847e-02 8.136532239316677817e+01
8.449999999999999289e+00 9.941748800681657894e-01 3.322581577163907784e-02 8.431386300981039028e+01
8.550000000000000711e+00 1.001353083559276991e+00 3.346571487948079432e-02 8.734162554045916238e+01
8.650000000000000355e+00 9.957495865822842962e-01 3.327844324149520361e-02 9.044325948629504808e+01
8.750000000000000000e+00 9.931891762114769540e-01 3.319287306165480400e-02 9.360452206820218635e+01
8.850000000000001421e+00 9.852634148003210912e-01 3.292799019871325145e-02 9.682172145682895348e+01
8.949999999999999289e+00 1.003615969888336679e+00 3.354134165882201313e-02 1.001302883981170879e+02
9.050000000000000711e+00 9.936425551094166808e-01 3.320802520846489331e-02 1.035273337551943342e+02
9.150000000000000355e+00 9.900853730729090030e-01 3.308914242699380337e-02 1.069768816641840630e+02
9.250000000000000000e+00 9.991458467967597734e-01 3.339194793615311851e-02 1.105126840482054149e+02
9.350000000000001421e+00 9.941175515181773781e-01 3.322389982316908963e-02 1.141328134740639939e+02
9.449999999999999289e+00 9.972724371185520686e-01 3.332933765894649514e-02 1.178278979271955080e+02
9.550000000000000711e+00 9.976056638592273318e-01 3.334047426128661923e-02 1.216085708131321184e+02
9.650000000000002132e+00 9.953740250363120046e-01 3.326589178904195560e-02 1.254655277462232732e+02
9.750000000000000000e+00 1.003490592775389212e+00 3.353715149375117305e-02 1.294150930879482644e+02
9.850000000000001421e+00 1.004261926368955393e+00 3.356292984360904202e-02 1.334642823241917142e+02
9.949999999999999289e+00 9.986182919763268995e-01 3.337431679335866458e-02 1.375863661449234883e+02
