# 2D Density map on xz plane
1.483354357300198639e-04 1.993294492886895470e-04 2.223929897408867627e-04 2.195395955855643060e-04 2.185590046849784853e-04 2.137389560499358254e-04 1.986306804539004339e-04 2.031357106897879565e-04 2.206129243266548973e-04 2.231891551351181785e-04 2.235100482748674812e-04 2.372123380083899862e-04 2.310929284733992547e-04 2.043216812990327445e-04 2.114651426179720473e-04 2.481435150704607690e-04 2.593220166126538879e-04 2.359145145031381102e-04 2.176114936857958984e-04 2.178934943817437500e-04 2.184367056286002490e-04 2.101738332432782170e-04 2.106899491176305868e-04 2.173941329702528769e-04 2.173705157381499277e-04 2.114119936280855442e-04 2.080075986292500277e-04 2.074491942711470332e-04 1.975467566106249508e-04 1.849435872536099113e-04 1.865355235070152869e-04 2.046394848408556724e-04 2.253344025478009141e-04 2.360472137253601891e-04 2.285039838539198466e-04 2.203399020414895776e-04 2.197241394493451095e-04 2.145975557492664498e-04 2.058804343390197478e-04 1.998668983695387673e-04 1.958901056655995847e-04 1.873576999542621963e-04 1.859486159469073184e-04 2.021231110857321547e-04 2.129359152407846699e-04 2.085594593339718797e-04 2.005549253886368443e-04 2.071305288476489993e-04 2.247291055053152143e-04 2.299077091648571067e-04 2.135718278941647549e-04 1.991069787322555609e-04 2.015743297847580871e-04 2.054970326703850210e-04 2.073692381530351067e-04 2.086425777956117428e-04 2.017171031971134998e-04 1.951617119064613637e-04 1.795472867551677412e-04 1.819679210137786448e-04 2.057263786608827484e-04 2.381169374582855548e-04 2.611834314311135006e-04 2.584614540067772456e-04 2.381173103082086912e-04 2.108905624143011474e-04 1.983348669812738706e-04 2.053419075168041075e-04 2.201872814783365135e-04 2.413172239674471345e-04 2.413442312032869287e-04 2.218336965505734071e-04 2.062303926161598887e-04 2.127387849045441598e-04 2.263007405289994476e-04 2.326094336093415427e-04 2.353285848964587748e-04 2.343262968276393779e-04 2.346068321864815598e-04 2.294589117723204973e-04 2.090958366778985567e-04 1.875721806980786780e-04 1.841350688634232490e-04 1.956008644475200873e-04 2.121807918454264054e-04 2.249049230723034897e-04 2.398465902462117367e-04 2.365308193036056046e-04 2.155748470643876601e-04 2.062974533017149920e-04 2.106912477990618071e-04 2.129681566437397931e-04 2.198119845482352701e-04 2.259792623538048990e-04 2.210489693115815228e-04 2.258870827048398578e-04 2.202724246793441349e-04 1.992543548788850674e-04 1.710698301433682565e-04 1.393143899678081282e-04
1.917258834358964703e-04 2.390308921131802512e-04 2.614528638340869607e-04 2.699447444646006864e-04 2.765579828310937198e-04 2.692171143297750657e-04 2.595559552335673396e-04 2.719247152716329865e-04 2.856747505656134344e-04 2.825563300782785083e-04 2.768754888538680790e-04 2.885046771709775235e-04 2.880996471280031961e-04 2.614820276410010887e-04 2.591187122519959026e-04 2.904773676284155880e-04 3.035048678286924391e-04 2.885203160078689700e-04 2.817891304004050009e-04 2.904676908277505098e-04 2.952286914657776748e-04 2.832200599287583963e-04 2.753107696930323102e-04 2.792644019948828989e-04 2.826946145792811303e-04 2.795185918952164633e-04 2.723125529258714071e-04 2.678699384364597322e-04 2.709397580835191249e-04 2.741649458936064689e-04 2.758038213305334533e-04 2.847808181808596456e-04 2.949837237941502297e-04 2.985763212149840232e-04 2.906303139788489974e-04 2.822816602173168011e-04 2.821449569296049066e-04 2.821973211086707223e-04 2.815127304132506456e-04 2.753985387446785836e-04 2.652577424512846138e-04 2.584764680356645833e-04 2.536770431210782183e-04 2.609399646750912359e-04 2.750062697009642010e-04 2.785722793400054881e-04 2.717053088178786194e-04 2.727649916228851428e-04 2.846564409795024732e-04 2.862080958752388814e-04 2.692636279150410891e-04 2.598951062173911696e-04 2.648415024619899102e-04 2.683915420394772529e-04 2.710120281027068477e-04 2.688207700110676213e-04 2.601351207431350969e-04 2.576288239307586696e-04 2.494565360934228597e-04 2.545051135992270068e-04 2.774895646200798154e-04 3.047847422765571695e-04 3.151107159569308501e-04 3.063633775405649263e-04 2.912463454157761646e-04 2.725528724451801348e-04 2.659411025915197051e-04 2.694331377616562698e-04 2.812051218750820500e-04 2.915159006460616396e-04 2.799946217309965367e-04 2.704250323041655548e-04 2.694540999386280914e-04 2.768421485111959793e-04 2.911086728433036341e-04 2.996152032709990289e-04 2.930753595548017936e-04 2.897059008855226670e-04 3.003428431462418354e-04 3.079174001975951147e-04 2.910211485979845346e-04 2.621325027731447217e-04 2.513196962121219810e-04 2.615024688726449650e-04 2.768943776566980914e-04 2.892721193814641102e-04 3.075540018700399065e-04 3.054184506578158697e-04 2.792395417340389494e-04 2.637026796030057514e-04 2.737870778462813954e-04 2.848132371248794908e-04 2.900822592082883430e-04 2.907922559706987422e-04 2.848969368270260882e-04 2.917512181246358451e-04 2.872844735323633954e-04 2.675524832011236471e-04 2.265732690685001336e-04 1.750629060712063706e-04
2.123966446240544163e-04 2.622342591915607620e-04 2.960183848200915882e-04 3.193034820424609627e-04 3.262317596730791771e-04 3.144222541522469563e-04 3.109554156561218467e-04 3.240809273986325258e-04 3.230026670112406419e-04 3.140361002610698592e-04 3.161398604614822343e-04 3.333711353521316874e-04 3.407371928953541228e-04 3.205401221400006593e-04 3.026570570546424904e-04 3.142543842323521292e-04 3.237292409533635206e-04 3.172958664893534573e-04 3.218329691437968754e-04 3.369037092368880196e-04 3.432344312599289594e-04 3.298477465527205506e-04 3.181040091254226827e-04 3.241599683959034764e-04 3.328695049783140071e-04 3.322766297018515903e-04 3.215337614655849625e-04 3.130535606923336395e-04 3.223743515385561862e-04 3.351709594913375966e-04 3.366720778440543274e-04 3.334810579518316482e-04 3.329912076492730312e-04 3.344403554367969414e-04 3.287699399286565230e-04 3.198862643891541447e-04 3.196207863055993597e-04 3.228064430302014180e-04 3.268651058063829374e-04 3.211695973128564038e-04 3.079182469080951135e-04 3.046223348918343141e-04 3.013339006132191838e-04 3.009198299334908244e-04 3.148301088890844823e-04 3.266358379083374739e-04 3.222582368596435152e-04 3.195763233468759852e-04 3.237145338946684496e-04 3.202882932685439509e-04 3.130649682743754433e-04 3.159195962678772044e-04 3.168193138167168382e-04 3.106400265210239233e-04 3.099799676479556270e-04 3.114839916083937980e-04 3.068591846620205218e-04 3.054286385582102186e-04 3.054184295916195563e-04 3.108482265817325051e-04 3.181011998881253617e-04 3.288043763106435397e-04 3.304933106127472828e-04 3.227958186178134714e-04 3.230196091097149421e-04 3.293539325969770224e-04 3.313338543222797564e-04 3.216253666048726235e-04 3.245886305389523259e-04 3.299818917739375966e-04 3.146323903134312259e-04 3.080314032705693417e-04 3.129657716167600799e-04 3.196560573532473450e-04 3.333971335422714587e-04 3.403867837256707089e-04 3.234839997021812319e-04 3.146414991639352818e-04 3.319393639900711105e-04 3.521991387784997396e-04 3.455257039337337414e-04 3.166300470259971736e-04 2.955630706201583646e-04 3.006657003040872711e-04 3.156768617743940103e-04 3.261784383715642479e-04 3.421646441140849303e-04 3.413394508989062853e-04 3.230124450932819638e-04 3.097405525389184539e-04 3.190608883077356082e-04 3.316940466515334385e-04 3.334448904228286921e-04 3.306890420326042898e-04 3.187651292323169473e-04 3.207938317718916411e-04 3.242053953359063084e-04 3.137545738140646960e-04 2.680492479935671639e-04 2.029654170140220745e-04
2.173280301444858694e-04 2.742886568834188889e-04 3.117103665082346592e-04 3.290749373665865867e-04 3.295189340648874469e-04 3.252366439615698469e-04 3.360910613152776755e-04 3.454038443024731904e-04 3.297906524758718871e-04 3.173799156196998087e-04 3.279189514151159752e-04 3.442481899809125270e-04 3.515138093503298320e-04 3.419034472327750745e-04 3.179358884884773279e-04 3.164219822236839503e-04 3.294299244318481344e-04 3.323347767314503102e-04 3.341838019988832608e-04 3.362245069946047035e-04 3.367986984723607023e-04 3.312405726189105197e-04 3.235086883587763042e-04 3.269724739161080436e-04 3.390321748419600992e-04 3.450146101267589438e-04 3.302359561002910730e-04 3.097465330905258907e-04 3.172895880140941260e-04 3.416538884049182922e-04 3.489426448189285931e-04 3.311401194891294242e-04 3.198596578543466554e-04 3.226133052724028654e-04 3.297985048024429725e-04 3.335079725358426335e-04 3.326589399720386803e-04 3.316377924852082848e-04 3.343785894407575723e-04 3.288368714483759655e-04 3.204422967256731589e-04 3.256846745065949673e-04 3.225384929706756002e-04 3.131218438487254601e-04 3.217368861539828592e-04 3.338460607461075274e-04 3.322559894059434011e-04 3.341454736551828855e-04 3.396088969220848125e-04 3.362150084839898292e-04 3.370152300082249479e-04 3.423829492558510233e-04 3.363750355086504674e-04 3.224992774934664274e-04 3.173672305832704534e-04 3.277189198029035024e-04 3.338601879650982440e-04 3.265744955612289281e-04 3.224731696916045050e-04 3.307014715191827791e-04 3.292146431956064585e-04 3.219073451740973868e-04 3.155957116254105117e-04 3.070821379605199325e-04 3.185088556015882298e-04 3.486544580127656258e-04 3.604223233507196800e-04 3.437669007577868422e-04 3.377429171543013778e-04 3.459045381174218926e-04 3.369974159101157135e-04 3.222030103176403153e-04 3.240441033876361831e-04 3.371720989956415488e-04 3.545331242107993899e-04 3.538793391428693641e-04 3.231725509846112231e-04 3.014698542612379841e-04 3.147767385749984789e-04 3.401543220586134572e-04 3.445799464193294846e-04 3.277108885719730996e-04 3.124912292262324240e-04 3.179357820057282773e-04 3.281997001427205398e-04 3.311310036307711646e-04 3.333686218608150230e-04 3.260202328673378791e-04 3.214885993966673733e-04 3.218594642143172372e-04 3.242063556288871844e-04 3.253280771674759136e-04 3.287498807819258886e-04 3.371569073487552890e-04 3.283544058572100298e-04 3.214586018287954013e-04 3.176688347047525911e-04 3.084048553443062037e-04 2.735483086730693949e-04 2.164201564065487281e-04
2.210765441213569213e-04 2.815490656998620791e-04 3.171897200960756519e-04 3.211402131796237255e-04 3.182971105254221939e-04 3.283220497480550458e-04 3.519094082504668200e-04 3.590716148409878877e-04 3.409383005639356591e-04 3.242631289885163559e-04 3.270866445601953434e-04 3.319408676233928050e-04 3.363536106328248593e-04 3.354192477257958178e-04 3.193888323719450096e-04 3.222780568934005335e-04 3.406012131041564464e-04 3.423095284475261403e-04 3.329139936685246350e-04 3.293085960992200596e-04 3.299603836931094217e-04 3.193331459973659846e-04 3.053127316665947902e-04 3.074930680865390026e-04 3.290883437262058682e-04 3.505769140564185126e-04 3.409549875817736585e-04 3.092183319761600963e-04 3.103794179821974149e-04 3.453319390057509129e-04 3.582788002994200102e-04 3.361896089152606373e-04 3.195190713484747508e-04 3.100483822148341609e-04 3.184044966269071290e-04 3.396037294020410528e-04 3.421586773179607368e-04 3.400601267255990833e-04 3.454967138092784364e-04 3.413149906491814533e-04 3.346523979496036699e-04 3.389906976806965865e-04 3.327040450989182706e-04 3.175181056353619806e-04 3.191869073807898118e-04 3.277001261525308009e-04 3.304594814922197539e-04 3.340393496733026876e-04 3.431421864089147819e-04 3.466462596007854088e-04 3.447402963065843672e-04 3.352282997350798785e-04 3.269939607031041237e-04 3.208512281911951418e-04 3.210342973713564783e-04 3.422582854238672822e-04 3.560890429448330453e-04 3.393766635294454296e-04 3.230492910261715351e-04 3.320294475701976618e-04 3.402635612021454557e-04 3.368789439574166092e-04 3.222825359080109088e-04 3.029483099946883801e-04 3.121449942367759012e-04 3.429493072060014135e-04 3.503142317011122969e-04 3.329470371994945653e-04 3.308356873425418506e-04 3.515577284884344612e-04 3.565967460994196991e-04 3.359423654027934077e-04 3.295251413435745401e-04 3.492683931614986009e-04 3.714331043408776326e-04 3.593887838596084971e-04 3.223357221883677926e-04 3.022399328272656720e-04 3.068305739892835814e-04 3.228299576218215299e-04 3.354531717901438389e-04 3.390598354629479087e-04 3.391573472367715412e-04 3.393622761452824840e-04 3.329930707364054093e-04 3.249556348198002239e-04 3.189994336489872023e-04 3.104612826616401280e-04 3.164678548811605081e-04 3.311355405347885124e-04 3.272731626560257422e-04 3.127055142989043895e-04 3.173442291978380661e-04 3.372785387846481816e-04 3.389378024889185079e-04 3.282428245343132415e-04 3.120741972952191913e-04 2.980173582722903916e-04 2.713116715982740552e-04 2.243054623430625451e-04
2.099222428832617346e-04 2.751549900342571599e-04 3.176500282586369088e-04 3.218080387829944274e-04 3.206080846918066317e-04 3.301564756096803978e-04 3.441012595925499614e-04 3.486949347870045091e-04 3.444279463754753960e-04 3.328314635013396436e-04 3.267357621141642925e-04 3.217489409141631625e-04 3.259086519339600202e-04 3.307509992881544920e-04 3.249639772489395931e-04 3.350301264115392724e-04 3.429491547221218866e-04 3.305369561935608347e-04 3.202414331271432810e-04 3.254707541346226547e-04 3.292718435073659642e-04 3.122050663854754825e-04 2.959093205082930986e-04 3.039282775977852208e-04 3.255005449916353140e-04 3.447269802256464261e-04 3.436323071676542331e-04 3.197987273066481111e-04 3.178933882423234632e-04 3.508346912151759801e-04 3.569038162691536638e-04 3.365099752256319387e-04 3.243587228968491660e-04 3.080930597624561120e-04 3.126874937297040627e-04 3.405725875645217540e-04 3.423396552942825849e-04 3.336395354150548977e-04 3.334899383281870328e-04 3.393256399250925382e-04 3.420029581661608847e-04 3.425935645940619096e-04 3.425070764351576609e-04 3.319163226287418357e-04 3.257091748820731053e-04 3.269851277570264350e-04 3.291751392664762454e-04 3.313030760319046991e-04 3.415481237449542826e-04 3.471178044370690175e-04 3.337101403340353824e-04 3.135947509046344722e-04 3.121043288090627737e-04 3.153462358405112768e-04 3.199335073452711561e-04 3.430594242443445120e-04 3.570751827243131573e-04 3.407005027649277133e-04 3.209856591775493272e-04 3.289922203511773651e-04 3.474677126886180399e-04 3.537604171880536896e-04 3.346670017891153776e-04 3.091907069446537897e-04 3.105946938687871627e-04 3.215464130476098151e-04 3.130149657118859148e-04 3.024915373559126973e-04 3.211097946682702929e-04 3.548816602148694615e-04 3.643875588740502075e-04 3.394693126717985123e-04 3.211612900399303701e-04 3.382389834054322104e-04 3.589729067787077220e-04 3.462883155609746918e-04 3.283142846440355702e-04 3.266583821182436924e-04 3.265124710586658633e-04 3.312846485727109400e-04 3.393364873509777482e-04 3.466512179564751458e-04 3.493602805143512791e-04 3.428354501398355012e-04 3.284735719553250315e-04 3.195215454697506591e-04 3.230796952410651185e-04 3.298453360295508616e-04 3.414812304589252509e-04 3.507410812714856435e-04 3.363691449031612924e-04 3.152539349503691714e-04 3.157045317309701117e-04 3.271531626250751934e-04 3.296698676082429440e-04 3.214075054761346981e-04 3.128577499733166747e-04 3.050832130836739621e-04 2.760257226248577934e-04 2.265420550419736242e-04
2.019066807398355013e-04 2.757117722497799553e-04 3.275962483676866455e-04 3.398770025750335417e-04 3.396025843697557563e-04 3.363824550632921488e-04 3.317466438836107136e-04 3.318074404787800134e-04 3.369896116021565556e-04 3.275452871521934033e-04 3.215527555346490724e-04 3.186970831257479857e-04 3.196620707223541509e-04 3.265210484257312254e-04 3.303125547874666496e-04 3.427390828734673653e-04 3.402159918961858952e-04 3.278531756660495980e-04 3.307674313201358976e-04 3.340732119985335806e-04 3.265082901418657046e-04 3.158850474331589787e-04 3.123495879325435386e-04 3.228655843756148263e-04 3.331805983417847339e-04 3.332920003237361617e-04 3.315291362285556747e-04 3.254946870053897624e-04 3.285659014021106777e-04 3.464244097218746078e-04 3.374516051642169204e-04 3.243073876127989781e-04 3.267938262867355666e-04 3.170767984651054602e-04 3.202213157341751151e-04 3.437623079063376400e-04 3.413206169071967590e-04 3.218826877072558396e-04 3.133165882549062190e-04 3.322485597647071285e-04 3.462980032003408547e-04 3.436299201063649318e-04 3.544943677198633594e-04 3.601103279427185196e-04 3.505568540857520151e-04 3.380648478660305931e-04 3.261808180159107839e-04 3.240679441479221018e-04 3.347888143532992385e-04 3.401566849184981521e-04 3.269641176570012298e-04 3.178450789272051344e-04 3.254912683760718180e-04 3.267572147990972938e-04 3.239852966048254942e-04 3.342683292386103115e-04 3.435357596102514457e-04 3.334375848107039449e-04 3.156771357719147003e-04 3.206629363487944941e-04 3.402773626665140565e-04 3.539527221319322564e-04 3.455367172423791161e-04 3.239751166945161387e-04 3.134302228044639647e-04 3.033962772861668400e-04 2.913400533761423316e-04 2.966102363313292837e-04 3.307268168909218136e-04 3.639931278538973466e-04 3.616052018527327484e-04 3.316032215889209620e-04 3.063715968266723369e-04 3.119149658156759658e-04 3.235886380378833567e-04 3.176327680290829151e-04 3.226615181344678592e-04 3.337830735205047196e-04 3.391367549417713964e-04 3.513767410744841457e-04 3.545115304373956211e-04 3.470252554278759451e-04 3.398328131589151298e-04 3.367108381810646959e-04 3.290139430821444576e-04 3.225676510138096500e-04 3.328883113671225573e-04 3.508106004683019365e-04 3.594889123600661157e-04 3.555459545423925822e-04 3.419650082016342059e-04 3.320026719539041641e-04 3.274491414385514651e-04 3.209828444761296334e-04 3.187697753851609144e-04 3.178148092860075963e-04 3.238801346805851209e-04 3.212558299235230793e-04 2.808722261363272104e-04 2.223982148209843052e-04
2.055316178641692325e-04 2.770459381445505571e-04 3.333803418193846289e-04 3.565854433855314442e-04 3.532361831715079541e-04 3.400262071636598162e-04 3.295505181640787703e-04 3.245771181189851260e-04 3.240493056661795154e-04 3.116701794218909214e-04 3.144147879713145560e-04 3.262161987608031130e-04 3.231398963991706139e-04 3.204957910412275439e-04 3.256035296550709342e-04 3.334429374972914780e-04 3.319261380496118553e-04 3.369593581815617323e-04 3.502425015305905614e-04 3.456953150281368535e-04 3.308031085244952279e-04 3.274711641044103136e-04 3.275380419746697189e-04 3.326113375274492587e-04 3.425504043006132298e-04 3.385774195013842671e-04 3.353423924510311746e-04 3.396086741789520634e-04 3.449176598359882345e-04 3.462326626490576159e-04 3.329060069319854224e-04 3.353656611910417083e-04 3.499297802595081712e-04 3.387019998636511928e-04 3.311415470908026393e-04 3.424043928546280434e-04 3.404152783763115305e-04 3.232361225264514075e-04 3.121261289545073639e-04 3.255643168598850931e-04 3.322805117418396693e-04 3.226857352365892400e-04 3.386936667186134144e-04 3.646060160981767859e-04 3.614422198966002909e-04 3.382105023171191904e-04 3.173362546443502961e-04 3.156454468682414437e-04 3.272930482699489495e-04 3.385014519590601872e-04 3.371198895408618508e-04 3.425152870460880126e-04 3.507182585558716714e-04 3.429225855445424938e-04 3.303810881182596307e-04 3.266029975360092001e-04 3.305069502684798407e-04 3.259472672356385540e-04 3.105524653489861965e-04 3.093198396669033469e-04 3.192301366247693234e-04 3.343036301674046822e-04 3.447117961573180648e-04 3.378270600193287163e-04 3.265855656641386356e-04 3.118402223598797183e-04 3.047375555666166570e-04 3.177594802515122012e-04 3.451429968363658356e-04 3.634780741532878719e-04 3.516280796753903514e-04 3.278987275179405005e-04 3.094552341208204249e-04 3.091587860069617980e-04 3.178148976520638221e-04 3.139915747468973286e-04 3.161676826846366965e-04 3.199124745583449819e-04 3.222161654702573484e-04 3.405548199528219138e-04 3.487469681287394324e-04 3.392820808663398781e-04 3.328595627142249538e-04 3.357245424559892797e-04 3.313388187251152962e-04 3.205845414932505266e-04 3.299223511579683346e-04 3.515867089277523627e-04 3.532082462098409099e-04 3.450517347256329003e-04 3.461518377627516947e-04 3.492277419952736226e-04 3.381854566043310207e-04 3.276298331866457788e-04 3.317731375625753679e-04 3.328127786847130481e-04 3.376904595721704947e-04 3.350746431005777659e-04 2.886135112378073603e-04 2.218985299897133527e-04
2.078718479268489494e-04 2.668502670274604271e-04 3.160758336506625790e-04 3.443445297081760940e-04 3.415582696092131000e-04 3.319595302368047104e-04 3.325282775022750771e-04 3.254893517355326137e-04 3.172735549230855335e-04 3.131565186144244983e-04 3.276619223157846515e-04 3.459761466274843605e-04 3.412464299194448982e-04 3.250774843301402345e-04 3.188798496041860974e-04 3.173640141395084584e-04 3.215443932398726274e-04 3.394656383625450110e-04 3.479413102488907003e-04 3.366852149612206777e-04 3.288658770216576249e-04 3.340115516479044916e-04 3.342245616332248891e-04 3.315259888727286513e-04 3.370774898868917659e-04 3.351437234693625290e-04 3.359383634859804992e-04 3.455686216573906943e-04 3.463695409712162993e-04 3.404610115577028388e-04 3.366611227021345121e-04 3.469308537455563068e-04 3.593556855646654795e-04 3.469454461660984035e-04 3.339118902010338678e-04 3.355010253376905895e-04 3.371511849671216410e-04 3.305264516030658015e-04 3.199703378804590048e-04 3.252286052580896842e-04 3.252575611325588954e-04 3.052527143134440039e-04 3.067672745390615137e-04 3.359988063537136223e-04 3.489869295329433695e-04 3.360648205830544816e-04 3.159089760231601862e-04 3.082986343115962308e-04 3.161708139006898493e-04 3.353441323691029900e-04 3.483445509786861215e-04 3.590212940820214881e-04 3.596692232145721666e-04 3.423604639242821776e-04 3.288948803763648392e-04 3.240510989343436867e-04 3.257940661703579485e-04 3.286249298101610655e-04 3.243600263668604006e-04 3.196282876469225807e-04 3.102483550986984400e-04 3.136051510154396317e-04 3.326432108659732080e-04 3.448249392438708068e-04 3.498318408298263299e-04 3.401084794082754378e-04 3.294360499219637609e-04 3.339487971507017119e-04 3.478996086609717053e-04 3.587361998138994374e-04 3.507888757371351420e-04 3.357488598284529284e-04 3.286268416962860681e-04 3.360731688503537217e-04 3.495832729063108211e-04 3.438961680024357499e-04 3.317548982935543639e-04 3.228500517554192461e-04 3.134269554347079707e-04 3.207328548029710329e-04 3.266728094013197502e-04 3.274975603804294497e-04 3.386085100845669322e-04 3.484061834466742444e-04 3.445198899792493129e-04 3.311343092717267361e-04 3.323692216719752656e-04 3.457138211563257589e-04 3.409404520064386514e-04 3.335718910431658552e-04 3.450899153038032119e-04 3.503271921941451426e-04 3.293333718614747311e-04 3.243617049546056565e-04 3.427577767125485650e-04 3.425924582334430681e-04 3.369373218298278051e-04 3.312824421487409231e-04 2.868515846659741857e-04 2.170549945620538332e-04
2.149101477378486075e-04 2.631402216621668436e-04 2.945014264095620836e-04 3.129117170681325463e-04 3.201307473739490369e-04 3.284799022327920684e-04 3.456989217694701288e-04 3.401501967270349454e-04 3.270369713881231548e-04 3.308871082524057154e-04 3.441567467581504091e-04 3.515544860643199940e-04 3.502176827235840449e-04 3.397761611245137632e-04 3.293613451370768158e-04 3.180585189566648282e-04 3.205281116366675122e-04 3.377874438410342212e-04 3.369163809712769162e-04 3.185616920776421310e-04 3.146829746592425762e-04 3.250175377097468815e-04 3.353094277750909009e-04 3.384878798739257262e-04 3.364682017537264959e-04 3.274977254558432372e-04 3.251474545268575808e-04 3.344867126335468411e-04 3.314584986165988257e-04 3.276275238633196253e-04 3.331895656223989727e-04 3.379010511337945076e-04 3.354186165511460543e-04 3.280550867387144664e-04 3.276082347252006594e-04 3.326648237583306302e-04 3.307862747977089075e-04 3.261168734699092958e-04 3.279617647569520872e-04 3.452499513429116212e-04 3.497626436032779751e-04 3.198598855000718425e-04 2.993472689638633803e-04 3.180581640571292332e-04 3.431213629641467451e-04 3.468166747755380792e-04 3.270167388378585841e-04 3.067868545085940648e-04 3.080900669750175590e-04 3.270317300298555027e-04 3.445133538981496224e-04 3.538071396816138596e-04 3.516359213214305954e-04 3.391686899787822685e-04 3.346148757679261740e-04 3.343013979874725778e-04 3.361382668181158188e-04 3.503494088533734281e-04 3.586233444323542454e-04 3.460471752197347606e-04 3.168584974525212811e-04 3.041134259730068207e-04 3.181554629792924692e-04 3.419541848486521178e-04 3.622325948152184394e-04 3.547432621371982616e-04 3.326842367607887917e-04 3.255970329132894508e-04 3.383146740071728146e-04 3.533595133307867618e-04 3.492509017511923313e-04 3.357767232537019696e-04 3.363923790271837445e-04 3.499766361251791143e-04 3.616828157879667448e-04 3.605642033860187055e-04 3.462678171241398732e-04 3.320278727226081946e-04 3.215984047793703747e-04 3.181090124512474032e-04 3.179662471257088240e-04 3.303520956536121038e-04 3.518692105778004108e-04 3.618024481415703375e-04 3.615876385170285496e-04 3.530214479005932627e-04 3.425254452375203458e-04 3.376606253184811211e-04 3.300316244974949476e-04 3.295965686489832954e-04 3.478312426735660811e-04 3.549345854644760535e-04 3.270299004898266420e-04 3.112030702740462614e-04 3.256884736451174604e-04 3.292440880439320293e-04 3.227451745847322376e-04 3.103444546064520332e-04 2.710154578693093003e-04 2.119004474172331461e-04
