# Time(ps) Density(g/cm³) Box_X(nm) Box_Y(nm) Box_Z(nm)
1.800000000000000000e+02	9.967222378528454163e-01	5.485638427734375000e+01	5.485638427734375000e+01	5.485638427734375000e+01
1.900000000000000000e+02	1.006473732700858825e+00	5.467864608764648438e+01	5.467864608764648438e+01	5.467864608764648438e+01
2.000000000000000000e+02	1.002880120297987565e+00	5.474387741088867188e+01	5.474387741088867188e+01	5.474387741088867188e+01
2.100000000000000000e+02	1.002632802699195302e+00	5.474837875366210938e+01	5.474837875366210938e+01	5.474837875366210938e+01
2.200000000000000000e+02	1.008041323332209638e+00	5.465028762817382812e+01	5.465028762817382812e+01	5.465028762817382812e+01
2.300000000000000000e+02	9.943374782062613937e-01	5.490020370483398438e+01	5.490020370483398438e+01	5.490020370483398438e+01
2.400000000000000000e+02	1.002010846732616534e+00	5.475970458984375000e+01	5.475970458984375000e+01	5.475970458984375000e+01
2.500000000000000000e+02	1.000530384190666755e+00	5.478670120239257812e+01	5.478670120239257812e+01	5.478670120239257812e+01
2.600000000000000000e+02	9.969764644420708866e-01	5.485172271728515625e+01	5.485172271728515625e+01	5.485172271728515625e+01
2.700000000000000000e+02	1.004627513069828559e+00	5.471212005615234375e+01	5.471212005615234375e+01	5.471212005615234375e+01
2.800000000000000000e+02	1.006973829525082520e+00	5.466959381103515625e+01	5.466959381103515625e+01	5.466959381103515625e+01
2.900000000000000000e+02	1.004429246618351534e+00	5.471572113037109375e+01	5.471572113037109375e+01	5.471572113037109375e+01
3.000000000000000000e+02	1.008377926298597016e+00	5.464420700073242188e+01	5.464420700073242188e+01	5.464420700073242188e+01
3.100000000000000000e+02	1.006671748581521975e+00	5.467506027221679688e+01	5.467506027221679688e+01	5.467506027221679688e+01
3.200000000000000000e+02	1.005685040863377955e+00	5.469293594360351562e+01	5.469293594360351562e+01	5.469293594360351562e+01
3.300000000000000000e+02	1.008710985674262206e+00	5.463819122314453125e+01	5.463819122314453125e+01	5.463819122314453125e+01
3.400000000000000000e+02	1.005056991289954960e+00	5.470432662963867188e+01	5.470432662963867188e+01	5.470432662963867188e+01
3.500000000000000000e+02	9.971719881391719609e-01	5.484813690185546875e+01	5.484813690185546875e+01	5.484813690185546875e+01
3.600000000000000000e+02	1.008409020560297131e+00	5.464364624023437500e+01	5.464364624023437500e+01	5.464364624023437500e+01
3.700000000000000000e+02	1.005872561509426388e+00	5.468953704833984375e+01	5.468953704833984375e+01	5.468953704833984375e+01
3.800000000000000000e+02	1.003748415767637736e+00	5.472808837890625000e+01	5.472808837890625000e+01	5.472808837890625000e+01
3.900000000000000000e+02	1.006157146185120421e+00	5.468437957763671875e+01	5.468437957763671875e+01	5.468437957763671875e+01
4.000000000000000000e+02	1.010545394442551537e+00	5.460511016845703125e+01	5.460511016845703125e+01	5.460511016845703125e+01
4.100000000000000000e+02	9.988301722076781131e-01	5.481776809692382812e+01	5.481776809692382812e+01	5.481776809692382812e+01
4.200000000000000000e+02	1.000143140472744330e+00	5.479376983642578125e+01	5.479376983642578125e+01	5.479376983642578125e+01
4.300000000000000000e+02	9.966341286839511815e-01	5.485800170898437500e+01	5.485800170898437500e+01	5.485800170898437500e+01
4.400000000000000000e+02	1.005387764168942377e+00	5.469832611083984375e+01	5.469832611083984375e+01	5.469832611083984375e+01
4.500000000000000000e+02	1.000732059665927265e+00	5.478302001953125000e+01	5.478302001953125000e+01	5.478302001953125000e+01
4.600000000000000000e+02	1.005889856893909196e+00	5.468922424316406250e+01	5.468922424316406250e+01	5.468922424316406250e+01
4.700000000000000000e+02	1.008642578503129661e+00	5.463942718505859375e+01	5.463942718505859375e+01	5.463942718505859375e+01
4.800000000000000000e+02	1.006032950970922046e+00	5.468663024902343750e+01	5.468663024902343750e+01	5.468663024902343750e+01
4.900000000000000000e+02	1.009492238621274351e+00	5.462409210205078125e+01	5.462409210205078125e+01	5.462409210205078125e+01
5.000000000000000000e+02	1.006923951535468209e+00	5.467049407958984375e+01	5.467049407958984375e+01	5.467049407958984375e+01
5.100000000000000000e+02	1.005850654876203620e+00	5.468993377685546875e+01	5.468993377685546875e+01	5.468993377685546875e+01
5.200000000000000000e+02	1.004639685672435112e+00	5.471189880371093750e+01	5.471189880371093750e+01	5.471189880371093750e+01
5.300000000000000000e+02	1.004028831905151131e+00	5.472299194335937500e+01	5.472299194335937500e+01	5.472299194335937500e+01
5.400000000000000000e+02	1.003060672319512570e+00	5.474059295654296875e+01	5.474059295654296875e+01	5.474059295654296875e+01
5.500000000000000000e+02	1.001721264834112279e+00	5.476498031616210938e+01	5.476498031616210938e+01	5.476498031616210938e+01
