# r [Å]	g(r)	ρ(r) [particles/Å³]	n(r)
3.350000000000000533e+00 7.265831348040130422e-01 2.428276741223122162e-02 4.871975477812950928e+00
3.450000000000000178e+00 7.579552064642907094e-01 2.533123754988705900e-02 5.232641883184889764e+00
3.549999999999999822e+00 7.945331503667470985e-01 2.655369051040144812e-02 5.632345421910391003e+00
3.650000000000000355e+00 8.461740940388533527e-01 2.827955636672377718e-02 6.079329512088637699e+00
3.750000000000000000e+00 8.943508726466864456e-01 2.988964811475220210e-02 6.580148117420391962e+00
3.850000000000000533e+00 9.624638574976477345e-01 3.216601772706760565e-02 7.143815168499782153e+00
3.950000000000000178e+00 1.007751944790740151e+00 3.367956798388663242e-02 7.773557630629496451e+00
4.050000000000000711e+00 1.056718589000732678e+00 3.531605743065786840e-02 8.467696983145289735e+00
4.150000000000000355e+00 1.119227872313507843e+00 3.740514856845150726e-02 9.236433272108733661e+00
4.250000000000000000e+00 1.132721832663589723e+00 3.785612339150364741e-02 1.007083173575708912e+01
4.349999999999999645e+00 1.158952219230075187e+00 3.873275587251862051e-02 1.096096858870972923e+01
4.450000000000000178e+00 1.166316885444923290e+00 3.897888665672972347e-02 1.190646229866554684e+01
4.550000000000000711e+00 1.137125008741403764e+00 3.800327971189016579e-02 1.288578613930513939e+01
4.650000000000000355e+00 1.112870087111716311e+00 3.719266824525535586e-02 1.388541664807910792e+01
4.750000000000000000e+00 1.094756045254276389e+00 3.658728801517572432e-02 1.490938682664556936e+01
4.850000000000000533e+00 1.064043520280786526e+00 3.556086025371280046e-02 1.595364029994218491e+01
4.950000000000000178e+00 1.028058513554085840e+00 3.435822354661698802e-02 1.700817412412876450e+01
5.050000000000000711e+00 9.923681436496164521e-01 3.316543374771737523e-02 1.806856459257164715e+01
5.150000000000000355e+00 9.646280600314420806e-01 3.223834644520564424e-02 1.913723577846253576e+01
5.250000000000000000e+00 9.279001706650961134e-01 3.101088223319127188e-02 2.021152159826146644e+01
5.350000000000000533e+00 9.183691646797385033e-01 3.069235130333497832e-02 2.130054166453191300e+01
5.450000000000000178e+00 8.774571910609521019e-01 2.932505292800411875e-02 2.239979700387979378e+01
5.550000000000000711e+00 8.851773755203081739e-01 2.958306530762896611e-02 2.351962383370262089e+01
5.650000000000000355e+00 8.802514380989530096e-01 2.941843804481445238e-02 2.468222828800187685e+01
5.750000000000000000e+00 8.786730184345893369e-01 2.936568647964225495e-02 2.588232491121258150e+01
5.850000000000000533e+00 9.137512332512481850e-01 3.053801775300572438e-02 2.714900898813841934e+01
5.950000000000000178e+00 9.168613305057105034e-01 3.064195874013020057e-02 2.848725787659417819e+01
6.050000000000000711e+00 9.621767420000101323e-01 3.215642218525605750e-02 2.990839337097046524e+01
6.150000000000000355e+00 9.721742152985426433e-01 3.249054268322734002e-02 3.142005172535978019e+01
6.250000000000000000e+00 1.005814289718151677e+00 3.361481059385240666e-02 3.301720732736392705e+01
6.350000000000000533e+00 1.032383831380482508e+00 3.450277780576683356e-02 3.471637968378514216e+01
6.450000000000000178e+00 1.027887964976845314e+00 3.435252372888761979e-02 3.648848243580308548e+01
6.550000000000000711e+00 1.067543365112192610e+00 3.567782679745573615e-02 3.834819145589925427e+01
6.650000000000000355e+00 1.047195583032074273e+00 3.499779386531293862e-02 4.028238077077916302e+01
6.750000000000000000e+00 1.063982982312894787e+00 3.555883704491051567e-02 4.227279300085261582e+01
6.850000000000000533e+00 1.066662048932365270e+00 3.564837277521620829e-02 4.434175813660875320e+01
6.950000000000000178e+00 1.045808237644334504e+00 3.495142809688644298e-02 4.645350663898126697e+01
7.050000000000000711e+00 1.041086820540960245e+00 3.479363600416426200e-02 4.860083048752398582e+01
7.150000000000000355e+00 1.026696789242551144e+00 3.431271404721814022e-02 5.078956704179143600e+01
7.250000000000000000e+00 1.020653234399304221e+00 3.411073545788408795e-02 5.301827397823628019e+01
7.350000000000000533e+00 1.017544520841989097e+00 3.400684071460203378e-02 5.529912056363806272e+01
7.450000000000000178e+00 9.938413726537563830e-01 3.321466978904406148e-02 5.761172970474768817e+01
7.550000000000000711e+00 9.955262620497772330e-01 3.327097962526114755e-02 5.996165748794944506e+01
7.650000000000000355e+00 9.834857418043405630e-01 3.286857948873573437e-02 6.236188482930998589e+01
7.750000000000000000e+00 9.828274592682220145e-01 3.284657936108287268e-02 6.481006459696872923e+01
7.850000000000000533e+00 9.794255827919472468e-01 3.273288696818030252e-02 6.731701155228131483e+01
7.950000000000000178e+00 9.784734797248998417e-01 3.270106721318995213e-02 6.988298371023076072e+01
8.050000000000000711e+00 9.882130801116749685e-01 3.302656947102027007e-02 7.252631566521650086e+01
8.150000000000000355e+00 9.834996628307259847e-01 3.286904473631672291e-02 7.524281840660319176e+01
8.250000000000000000e+00 9.982218981966798355e-01 3.336106911736158587e-02 7.804127493222097200e+01
8.350000000000001421e+00 9.909952160206561000e-01 3.311954982791395080e-02 8.091885792820296786e+01
8.449999999999999289e+00 9.940473153888577107e-01 3.322155249701946172e-02 8.386019272063987273e+01
8.550000000000000711e+00 1.002886487564315976e+00 3.351696199907350238e-02 8.689011785084548478e+01
8.650000000000000355e+00 1.003009437152944772e+00 3.352107103508203401e-02 9.000551216768850793e+01
8.750000000000000000e+00 1.000920109146743453e+00 3.345124466065602792e-02 9.319061038604979785e+01
8.850000000000001421e+00 9.954962081705620580e-01 3.326997520976640588e-02 9.643706849305004880e+01
8.949999999999999289e+00 1.013777961459791932e+00 3.388096043877245056e-02 9.977955799640277235e+01
9.050000000000000711e+00 1.001837782610535355e+00 3.348191376129190655e-02 1.032077908677064784e+02
9.150000000000000355e+00 9.951275761881029913e-01 3.325765534675007018e-02 1.066802978374783208e+02
9.250000000000000000e+00 1.003255662140971838e+00 3.352929999585602117e-02 1.102323488582245119e+02
9.350000000000001421e+00 9.936480913400422832e-01 3.320821023202817635e-02 1.138590005837523051e+02
9.449999999999999289e+00 9.973531736492725619e-01 3.333203591369979929e-02 1.175533746207544681e+02
9.550000000000000711e+00 9.960035222000586108e-01 3.328692989532561208e-02 1.213311305887171443e+02
9.650000000000002132e+00 9.932281253215508032e-01 3.319417476016049695e-02 1.251808229977954312e+02
9.750000000000000000e+00 1.000907388234095086e+00 3.345081952146917309e-02 1.291210355655205149e+02
9.850000000000001421e+00 9.996149799796768542e-01 3.340762659895226555e-02 1.331556007871291456e+02
9.949999999999999289e+00 9.932138517962958435e-01 3.319369773189309591e-02 1.372569817336382698e+02
