# Time (ps)	Slope
1.302585542348676313e+02 4.507379892627519369e-01
1.863959636595675420e+02 4.437417631556572761e-01
2.394694476593494983e+02 4.392148297402895807e-01
2.913693458576193507e+02 4.336416309891416021e-01
3.426733754698823304e+02 4.304002369898659031e-01
3.936283427035352815e+02 4.255963341838988057e-01
4.443596833880057488e+02 4.179051396739018598e-01
4.949385593538809758e+02 4.083663209607266142e-01
5.454085765327699846e+02 3.985388471707228542e-01
5.957980372476196180e+02 3.941746465949537148e-01
6.461261527300379157e+02 3.930099506809812682e-01
6.964064414341472684e+02 3.913435762824382658e-01
7.466487021889329299e+02 3.875942035922622653e-01
7.968602165625584348e+02 3.820840368760680117e-01
8.470465114600107199e+02 3.743041514689009475e-01
8.972118594156693234e+02 3.657369374645469406e-01
9.473596164366816765e+02 3.579777130554108733e-01
9.974924559398136807e+02 3.509560449270011651e-01
1.047612534337502893e+03 3.462088528883442429e-01
1.097721610541996370e+03 3.455963387092989003e-01
1.147821133716904797e+03 3.445399380631091191e-01
1.197912308720381361e+03 3.451242911641332900e-01
1.247996145599129932e+03 3.471733744827346646e-01
1.298073497498480720e+03 3.467917274994574139e-01
1.348145090037677164e+03 3.434361877793589701e-01
1.398211544314188586e+03 3.406470696569726120e-01
1.448273395095019168e+03 3.306381960843369217e-01
1.498331105331717026e+03 3.155503871535469962e-01
1.548385077838623374e+03 3.132971707737881584e-01
1.598435664761487260e+03 3.086511008537044520e-01
1.648483175309807848e+03 3.069137973789241025e-01
1.698527882113705118e+03 2.953554517052461859e-01
1.748570026482822641e+03 2.809322744437521280e-01
1.798609822782495712e+03 2.820154767982238631e-01
1.848647462095529590e+03 2.820794155501064604e-01
1.898683115302116221e+03 2.813828489195647209e-01
1.948716935683082738e+03 2.695964319889223026e-01
1.998749061130401742e+03 2.572774831926425976e-01
2.048779616032510603e+03 2.508685259068075823e-01
2.098808712888836908e+03 2.480199901076181046e-01
2.148836453698015248e+03 2.458720995390064057e-01
2.198862931155858405e+03 2.421407345469052119e-01
2.248888229692927780e+03 2.413005639585669715e-01
2.298912426376154599e+03 2.335900743461025997e-01
2.348935591694924369e+03 2.245489366086209637e-01
2.398957790248499350e+03 2.160401042327478871e-01
2.448979081348949421e+03 2.113809141893549792e-01
2.498999519551493904e+03 2.035308103384627088e-01
2.549019155122212396e+03 1.967633707396563847e-01
2.599038034451603380e+03 1.950874349350749659e-01
2.649056200421223821e+03 2.074896946734476610e-01
2.699073692729402410e+03 2.154612240954696112e-01
2.749090548181372924e+03 2.133730626794522467e-01
2.799106800948190084e+03 2.082049339744921623e-01
2.849122482798336023e+03 2.056131135972665835e-01
2.899137623305321540e+03 2.086841781672209850e-01
2.949152250034080680e+03 2.128167104445115310e-01
2.999166388708707018e+03 2.266205008937544063e-01
3.049180063363662157e+03 2.200733697119342247e-01
3.099193296480283152e+03 2.094065018686822044e-01
3.149206109110293255e+03 1.831653594504401295e-01
3.199218520987690226e+03 1.634847834180068182e-01
3.249230550630287325e+03 1.570552921467635865e-01
3.299242215432002922e+03 1.508677052923082518e-01
3.349253531746901444e+03 1.458609053030023861e-01
3.399264514965731905e+03 1.483349908283843610e-01
3.449275179585874412e+03 1.544192851726841342e-01
3.499285539275250812e+03 1.599861390885266299e-01
3.549295606930806571e+03 1.679774406607581760e-01
3.599305394732129571e+03 1.724158977776501234e-01
3.649314914190676973e+03 1.820026948859095328e-01
3.699324176194945721e+03 1.855202902770497486e-01
3.749333191052084658e+03 1.907279394483667734e-01
3.799341968526185610e+03 1.931174456917298388e-01
3.849350517873573608e+03 2.056157624136639162e-01
3.899358847875424999e+03 2.068534190550607721e-01
3.949366966867844440e+03 2.097527295428484873e-01
3.999374882769762280e+03 2.161961846402869203e-01
4.049382603108628246e+03 2.079474180381540582e-01
4.099390135044411181e+03 2.113078394707195995e-01
4.149397485391707050e+03 1.823102408689406539e-01
4.199404660640304428e+03 1.872823403071375015e-01
4.249411666974337095e+03 1.922257537658382254e-01
4.299418510290074664e+03 1.940450515053133429e-01
4.349425196212468109e+03 1.863105309711409474e-01
4.399431730110577519e+03 1.337946121302174829e-01
4.449438117111985775e+03 8.558259368561407787e-02
4.499444362116198135e+03 5.529164333443211538e-02
4.549450469807205991e+03 6.589039272288055304e-02
4.599456444665199342e+03 1.066223358761040352e-01
4.649462290977523480e+03 1.315692989838633253e-01
4.699468012848972648e+03 1.755810127072047200e-01
4.749473614211377935e+03 2.192829077534979021e-01
4.799479098832654927e+03 2.562978524778640743e-01
4.849484470325207440e+03 2.855742368998906988e-01
