# Time (ps)	Total H-bonds	H-bonds per water
3.250000000000000000e+03 3.099998827903867937e+00 5.636361505279759978e-04
3.300000000000000000e+03 3.280244486466254994e+00 5.964080884484100403e-04
3.350000000000000000e+03 2.747725916313906058e+00 4.995865302388919618e-04
3.400000000000000000e+03 2.707396823260072694e+00 4.922539678654677892e-04
3.450000000000000000e+03 2.824889013760380596e+00 5.136161843200692410e-04
3.500000000000000000e+03 2.810693762720441136e+00 5.110352295855347896e-04
3.550000000000000000e+03 2.858317442057360491e+00 5.196940803740654913e-04
3.600000000000000000e+03 2.983285835003228748e+00 5.424156063642234567e-04
3.650000000000000000e+03 2.810693762720441136e+00 5.110352295855347896e-04
3.700000000000000000e+03 2.858317442057360491e+00 5.196940803740654913e-04
3.750000000000000000e+03 3.179622323683117369e+00 5.781131497605667942e-04
3.800000000000000000e+03 2.983285835003228748e+00 5.424156063642234567e-04
3.850000000000000000e+03 2.823119764920382302e+00 5.132945027127968143e-04
3.900000000000000000e+03 2.823121842442450902e+00 5.132948804440819754e-04
3.950000000000000000e+03 2.655184004565051659e+00 4.827607281027366777e-04
4.000000000000000000e+03 2.908604648767851408e+00 5.288372088668821152e-04
4.050000000000000000e+03 2.823119764920382302e+00 5.132945027127968143e-04
4.100000000000000000e+03 2.823121842442450902e+00 5.132948804440819754e-04
4.150000000000000000e+03 3.178052957298135972e+00 5.778278104178429095e-04
4.200000000000000000e+03 2.655184004565051659e+00 4.827607281027366777e-04
4.250000000000000000e+03 2.908604648767851408e+00 5.288372088668821152e-04
4.300000000000000000e+03 3.325654686747784528e+00 6.046644884995972013e-04
4.350000000000000000e+03 2.860068835518890129e+00 5.200125155488890963e-04
4.400000000000000000e+03 3.290898597699996486e+00 5.983451995818175623e-04
4.450000000000000000e+03 2.773088418839277924e+00 5.041978943344142079e-04
4.500000000000000000e+03 2.756248212806816422e+00 5.011360386921484512e-04
4.550000000000000000e+03 3.325654686747784528e+00 6.046644884995972013e-04
4.600000000000000000e+03 2.860068835518890129e+00 5.200125155488890963e-04
4.650000000000000000e+03 2.773088418839277924e+00 5.041978943344142079e-04
4.700000000000000000e+03 2.756248212806816422e+00 5.011360386921484512e-04
4.750000000000000000e+03 3.343650198900706805e+00 6.079363998001285517e-04
4.800000000000000000e+03 2.670205348829945535e+00 4.854918816054446299e-04
